ProductCode,Date,Quantity,Price,Amount
4576-8230-6368,10/07/2026 11:06:18,2134.933469658001000,45024.859556196120000,961250.80
0081-7092-5895,03/02/2027 03:37:04,3403.232571780757000,41264.119057993000000,1404313.94
3875-4984-9585,08/28/2026 22:29:49,7034.10030787249000,20036.853781445440000,1409412.39
5876-0291-6909,01/28/2027 12:43:52,6977.888802985105000,44324.751551455520000,3092931.88
1766-3355-3835,08/18/2026 09:23:08,6090.09192520957000,11064.2231409113480000,673821.36
1687-0174-4662,04/11/2027 10:19:28,4902.766093665478000,30605.885210203720000,1500534.96
3367-2526-9772,04/28/2027 07:54:03,2038.340809793143000,24117.292670572520000,491592.62
0526-0114-1828,01/20/2027 21:22:37,5250.341209527721000,37222.546529016200000,1954310.70
6365-7191-7303,10/22/2026 08:51:35,7355.803753261801000,48241.227511564240000,3548530.02
8918-8577-2326,03/22/2027 13:24:23,9965.705428652608000,45481.749836232720000,4532577.21
2278-1936-0638,02/25/2027 12:35:35,7164.847823527513000,22538.264359085960000,1614832.34
8213-0923-5345,07/26/2026 20:50:32,1834.496988263389000,36043.928495338760000,661224.78
7085-9892-6490,03/23/2027 01:34:55,9021.642607989541000,45034.805349476160000,4062879.19
3166-5066-5711,12/06/2026 04:12:02,8941.053010056256000,16287.185837198840000,1456245.92
8140-6274-9884,09/26/2026 21:40:40,1776.191010175135000,36462.626278087360000,647645.89
3782-5736-7637,06/03/2026 15:47:45,3061.938467172304000,38493.969664047000000,1178661.66
2797-6370-1184,05/26/2026 16:18:59,1729.7255833586884000,30499.052221432640000,527549.91
8751-6683-9740,12/29/2026 13:07:29,9404.934952047139000,26310.419707287920000,2474477.86
0932-4518-1581,05/05/2027 11:43:39,6976.251885778822000,24288.693630454280000,1694440.45
4004-4746-7823,10/17/2026 05:14:00,7527.922454484217000,28551.531618048120000,2149337.16
6361-2443-0421,05/08/2026 16:53:09,2105.685235335934000,24502.752126730040000,515950.83
5140-4608-9879,02/22/2027 20:40:20,8472.445426621729000,26283.156600373720000,2226826.10
1003-9355-5354,08/17/2026 23:18:56,5971.543164698059000,29328.788581416320000,1751381.27
0150-5014-4763,03/27/2027 09:57:31,4850.946242443909000,27398.327101508560000,1329078.12
1818-1183-6427,04/10/2027 04:15:07,4416.098221525978000,10822.1176607926640000,477915.35
2886-1407-3542,01/03/2027 14:57:09,5498.346940693012000,18754.225084745160000,1031172.36
7943-5538-3733,02/05/2027 18:34:35,8776.68397904845000,19859.456316350240000,1743001.72
0702-0127-4759,02/25/2027 02:14:29,3681.840049690933000,24450.105776774440000,900213.79
7514-0486-9939,12/26/2026 03:38:53,8256.645004518172000,18189.24862596920000,1501821.69
0957-9725-0557,05/23/2026 10:14:27,6297.433692122485000,24615.307658575120000,1550132.68
4154-1772-1162,03/09/2027 23:42:27,8176.096430617132000,44838.481067038080000,3666037.45
2594-8179-5413,05/08/2026 10:58:19,4986.742862518534000,32247.330092062640000,1608091.43
1912-8765-9561,02/27/2027 18:26:16,2167.703180443369000,19760.601438780680000,428351.19
6862-3082-5750,08/31/2026 14:17:12,3919.051531179145000,19281.904193397120000,755667.76
0752-7447-0870,11/17/2026 23:45:08,4971.559657624174000,21473.853302241320000,1067585.43
4339-5622-8004,06/15/2026 03:20:11,2046.105139047067000,47467.650162960520000,971238.03
2667-3205-6683,03/24/2027 10:33:56,2604.797269019515000,25110.545928831640000,654078.81
6222-8428-7523,05/27/2026 22:03:50,5182.113462087214000,26981.222773482720000,1398197.58
5001-8790-5596,03/31/2027 13:49:10,6461.674796873989000,19106.902707834920000,1234625.92
1120-1910-1112,07/19/2026 20:47:24,5058.804096678655000,39993.956450407560000,2023215.91
0636-5647-2537,12/30/2026 03:13:39,4147.054662866959000,16514.382647725520000,684860.48
0879-0866-6048,01/25/2027 08:34:01,5746.593540392119000,38545.830645790080000,2215072.21
3725-7424-6680,09/26/2026 23:08:32,9096.029230979566000,14717.13934762200000,1338675.30
4756-0824-2328,12/17/2026 15:15:08,2340.158512576699000,29893.984892291920000,699566.63
9350-5340-2361,06/23/2026 12:32:20,6422.484356630452000,44287.085350304760000,2844331.13
9126-9789-6413,02/10/2027 13:59:08,2122.686687091573000,26806.156716086920000,569010.72
1449-1883-1774,06/04/2026 15:05:51,7155.092930176414000,36719.65646563280000,2627325.54
5718-0756-2327,03/17/2027 13:37:52,3018.382349538466000,19816.512679928880000,598138.12
0791-4624-3323,07/04/2026 14:48:20,7774.98192079462000,32313.297216537720000,2512353.02
2457-5979-4399,11/18/2026 23:30:59,7520.724620840467000,47749.842630290480000,3591134.17
2810-8699-0348,12/11/2026 11:37:05,8332.109320287178000,33936.848785961040000,2827655.34
8302-9193-0553,09/09/2026 06:43:30,6555.717690803515000,49525.879524765400000,3246776.85
1172-3651-0511,05/16/2026 09:04:25,3413.472520495132000,27952.206681492360000,954140.89
4874-6091-0440,05/23/2026 08:47:40,9903.471039552781000,19582.465470482640000,1939343.80
5078-2859-0280,09/14/2026 22:23:16,2878.43999364325000,24273.93022638680000,698710.52
2735-6419-6486,08/12/2026 14:26:57,9223.617936330064000,30580.44562970680000,2820623.47
0002-0681-8577,01/15/2027 10:47:45,2210.80094288254000,27211.565665205760000,601593.55
6437-9263-2538,11/04/2026 08:49:08,7560.546214328722000,30493.382324937960000,2305466.26
7412-5953-8725,11/06/2026 18:17:26,7045.620037657039000,28922.799516618080000,2037790.56
4305-8375-3694,07/19/2026 14:35:12,8336.163026664685000,43255.362032058880000,3605837.50
3720-5514-2209,10/07/2026 20:55:18,6614.199411847444000,45427.015983356720000,3004633.42
1414-5257-0476,11/14/2026 14:10:52,6299.331284352394000,18803.549517305480000,1184497.88
8615-0996-4339,09/03/2026 02:33:40,7024.327283728729000,44928.407458325440000,3155918.38
0987-1642-5830,01/31/2027 22:51:12,8896.771544060998000,47774.979840606280000,4250430.81
2191-5028-1667,08/31/2026 01:48:51,9357.787077009193000,22447.523027931160000,2100591.41
1616-6691-7257,10/25/2026 21:48:19,8411.873045888062000,11311.9330844629360000,951545.45
6348-8014-0040,06/24/2026 01:55:43,2973.15197871958000,32924.034295037800000,978881.58
1158-8634-2180,07/26/2026 09:21:29,8782.66733171707000,36012.761042776480000,3162881.00
1507-2002-1881,07/28/2026 15:23:44,5822.928506550169000,30042.277962878040000,1749340.37
1125-5424-9649,03/19/2027 05:24:03,1610.3461330539541000,25238.980515725960000,406434.95
5440-3944-0040,05/30/2026 07:11:21,1531.1089572555475000,13677.850959321000000,209422.80
5252-6088-4479,07/15/2026 06:42:08,5266.576990543321000,31271.918132778560000,1646959.64
4961-7865-7806,10/03/2026 15:41:01,5615.381016013168000,36261.368782408960000,2036214.02
3630-5511-7702,04/19/2027 16:58:48,2084.461071810832000,28443.994582152600000,592903.99
7569-5054-3247,08/28/2026 15:58:19,6851.003751087814000,26953.302976714960000,1846571.80
1966-7486-8403,07/06/2026 03:41:16,2195.88226922332000,45157.662765811760000,991609.11
2002-1103-9391,01/18/2027 14:46:45,6522.187489841224000,31682.399027597360000,2066385.47
4117-6176-3072,05/07/2026 15:56:25,3596.239045970137000,28637.660487000360000,1029878.73
5724-3202-4520,08/03/2026 19:41:22,4686.143980327381000,17479.17297052480000,819099.21
0984-1433-1121,06/26/2026 12:38:03,6133.247836502518000,16048.319944397800000,984283.24
8147-5326-6170,02/05/2027 12:07:23,5682.995135637796000,34133.36891913760000,1939797.70
5387-1644-1788,10/12/2026 02:22:08,8409.287939797297000,22946.797190410200000,1929662.25
3131-4938-7791,06/02/2026 22:15:35,2289.785055871924000,36065.55591132320000,825823.71
3927-7604-2655,09/30/2026 01:03:25,2536.291968806737000,39101.301776208360000,991723.18
9586-4449-7077,04/01/2027 14:42:21,6964.975224179965000,38359.573017622040000,2671734.76
6425-6389-4513,01/03/2027 09:00:50,1981.169962605325000,15740.137744679240000,311838.88
9190-8078-3799,02/26/2027 05:36:52,3978.757917893179000,44870.896324241120000,1785304.34
8372-5289-1259,12/21/2026 11:15:28,1671.8506048886626000,13134.6665721764640000,219592.00
8981-6421-8257,09/15/2026 07:25:20,2203.11272060578000,47199.314761040720000,1039854.11
9493-1392-9921,03/12/2027 10:00:32,7014.644914642039000,31049.202104744440000,2177991.28
6995-0651-0838,11/21/2026 16:21:22,4679.510731123969000,12111.2289804669720000,566746.26
6933-7746-3223,12/14/2026 12:38:34,4196.678418574534000,47656.52152891000000,1999990.95
5616-7042-7151,08/25/2026 07:49:22,9910.735275695491000,20785.247458972640000,2059970.85
3202-2911-0814,10/15/2026 06:12:26,1365.1084141931044000,17554.132728022680000,239632.94
5199-4657-3400,06/27/2026 21:20:31,7930.668068256115000,23060.69906240320000,1828867.50
5358-7013-4949,07/29/2026 13:23:32,4393.005719121577000,16533.576370108520000,726320.96
8307-7232-0674,08/09/2026 05:15:02,2793.736323644986000,49997.887701911480000,1396809.15
5508-8817-8641,02/09/2027 03:16:32,7318.652065493041000,19084.83019247240000,1396752.32
5427-7905-4068,06/25/2026 09:01:13,2921.826575298232000,32353.277557486440000,945306.66
1376-5776-3142,10/13/2026 00:35:07,8596.878429921679000,14276.242355969800000,1227311.20
1005-2025-6876,11/26/2026 02:50:24,1866.9577679126344000,30593.352184784720000,571164.97
4315-9197-0022,08/23/2026 09:00:53,6864.894158747284000,27902.159594388200000,1915453.72
6031-2615-7423,05/09/2026 22:18:39,1231.6658835946024000,31982.601431010120000,393918.79
9698-5745-8222,02/22/2027 20:33:47,7476.055669793782000,41157.31093879960000,3076943.48
2289-9310-5688,03/22/2027 03:33:32,9660.79453998808000,35444.846711135320000,3424253.82
9889-1535-5277,02/07/2027 11:25:26,2719.099104991804000,14411.26736468840000,391856.64
2972-1220-1561,05/05/2026 23:17:01,5756.118275144278000,22353.295820196640000,1286682.15
9380-2127-8936,03/23/2027 06:57:04,7862.830094232334000,44592.691120887880000,3506247.54
1285-7924-3650,04/09/2027 04:07:26,4661.190697344274000,24067.424242376680000,1121828.54
9930-1632-5290,02/27/2027 17:30:05,9516.967928537959000,32091.69156906320000,3054155.99
7968-7560-1555,06/12/2026 06:54:07,1288.5091557099499000,21487.428142491320000,276867.48
8331-0833-6480,01/27/2027 08:27:29,7766.719629424858000,19737.011310690960000,1532918.33
6316-3781-9518,08/08/2026 23:07:15,5031.37344786067000,45545.961156380600000,2291587.40
7975-4631-9294,07/02/2026 11:50:56,6380.391251378422000,24636.663495959240000,1571915.52
5671-3544-3143,09/06/2026 11:13:54,1012.67321720888539000,45526.723735608960000,461036.94
2311-2356-5370,12/04/2026 12:04:46,1749.7593068700052000,10708.812947044600000,187378.45
8810-3398-5128,10/21/2026 21:32:15,5161.455865023328000,32810.91449630760000,1693520.87
9167-2382-3642,12/05/2026 02:01:06,5818.881581104447000,17773.179229960280000,1034200.25
3022-1436-7029,07/23/2026 22:22:53,1794.6790830398575000,17999.050819135800000,323025.20
9463-0490-3842,08/01/2026 10:52:23,3948.34636350847000,30652.593466198600000,1210270.56
1890-6750-8165,03/15/2027 16:41:11,9342.320096575684000,29185.534515601400000,2726606.06
0412-7615-8137,11/25/2026 08:44:16,6974.387561075068000,23805.28236649480000,1660272.65
8008-1233-3596,12/23/2026 14:30:22,5082.267812348071000,24102.902313237160000,1224974.05
0612-6756-1664,05/03/2027 21:05:55,7062.156466086142000,29317.303926943280000,2070433.87
3306-4329-5992,07/06/2026 02:15:35,9921.875392136233000,19392.934068376560000,1924142.75
3094-6693-2389,11/27/2026 08:49:19,5380.186199304484000,28506.255686881040000,1533689.63
3792-4225-5186,09/04/2026 15:25:15,8234.955455641786000,24624.447542940960000,2027812.29
0212-6429-0695,11/12/2026 19:02:27,2010.927976216246000,42108.294890206720000,846767.48
2380-5308-8139,04/02/2027 12:08:50,1428.6910009704004000,26700.726043334840000,381470.87
2836-7312-6804,11/08/2026 06:30:35,4372.959904517773000,10538.7771258882080000,460856.50
9140-9295-8045,03/24/2027 17:09:26,8810.178419522422000,30008.403836653880000,2643793.92
1976-9102-1054,05/28/2026 17:12:20,9729.518681280583000,20490.059939374360000,1993584.21
9514-4553-6910,06/22/2026 07:31:11,8904.993959255113000,22852.378438709000000,2035002.92
4007-0468-9464,12/15/2026 03:49:57,2318.113610323696000,49229.213099870640000,1141189.09
6353-7421-3579,06/17/2026 18:00:58,6896.402238716866000,16411.153583725920000,1131779.16
6721-1588-9134,04/03/2027 00:02:52,9837.147731402629000,31291.736366338040000,3078214.33
1525-2061-2378,07/28/2026 16:53:55,6837.651591549373000,19686.406742275840000,1346087.90
3870-0452-0550,04/09/2027 21:14:58,9828.032179150846000,34488.85418801720000,3389575.69
7626-9862-9659,03/07/2027 22:25:30,3783.39724747918000,25388.889794967720000,960562.56
8111-0325-4931,12/04/2026 00:48:02,3466.435469247595000,16240.812042498560000,562977.27
1446-8385-9302,01/15/2027 01:38:42,1520.5404024982027000,42152.770066907240000,640949.90
9070-6491-7167,12/23/2026 15:25:34,5507.660114083063000,35124.554495568040000,1934541.08
4405-1763-4603,04/24/2027 10:25:54,7751.281889745901000,30153.468470972720000,2337280.34
3958-4433-0743,03/27/2027 00:20:02,1706.7652572419353000,29062.180876503920000,496023.21
7218-4752-1394,08/21/2026 07:47:21,1534.6061608532419000,19131.414136503400000,293591.86
7168-0752-9661,04/17/2027 08:12:27,3801.934158490036000,20097.64354136240000,764099.17
4400-3653-1213,07/28/2026 10:19:04,7995.721619731492000,44750.111490791560000,3578094.34
0087-0939-8396,08/29/2026 02:44:11,4393.187805554182000,42570.509563851880000,1870202.43
6716-3512-6555,06/18/2026 07:27:57,7552.779626977192000,11120.384612019840000,839898.14
0092-0056-9261,08/11/2026 23:50:49,2689.882938833842000,46487.579681630440000,1250461.47
9792-8980-5607,08/31/2026 03:30:26,9077.672246175982000,28105.266227194920000,2551303.95
0741-0122-5712,05/24/2026 23:49:35,5442.06801741391000,23540.209954050120000,1281074.24
2457-8171-7557,11/10/2026 19:47:11,4912.781592673378000,27352.942892809000000,1343790.34
6758-1261-1201,04/02/2027 15:34:25,6251.495018868424000,21483.199546960080000,1343021.15
8791-4846-3748,10/30/2026 04:59:52,2041.633899348094000,37108.337812136880000,757616.40
0969-7348-9055,01/21/2027 14:46:52,1648.9826352449524000,42047.482061548480000,693355.68
7758-2586-4560,01/03/2027 11:44:08,3921.87805136083000,10867.5236708816640000,426211.03
8046-9375-8003,06/16/2026 01:04:02,9409.254495543118000,15004.948294882080000,1411853.77
1012-7664-7988,10/24/2026 05:16:16,4169.129714742979000,25535.453950552520000,1064606.20
0244-6525-1257,12/04/2026 14:08:37,5801.160383720857000,37972.151548089120000,2202825.41
3840-6753-3126,09/12/2026 10:21:51,7853.901273457534000,42392.78899936760000,3329487.80
0608-9297-7143,11/17/2026 05:07:37,6791.628805116463000,32346.485078878360000,2196853.20
0842-0624-7668,04/03/2027 13:50:11,7178.812152152419000,22482.173674524480000,1613953.02
2693-1841-4959,05/31/2026 03:17:00,1629.6379400872666000,16993.044543281440000,276925.10
6257-9105-2726,08/07/2026 07:25:41,3811.498260687208000,12362.7327021381840000,471205.34
2390-3862-9901,04/23/2027 15:23:01,6104.142414623422000,36508.217209966960000,2228513.57
4588-8164-9596,09/15/2026 22:16:45,1624.5491790476458000,17288.23170716480000,280855.83
6372-7960-7581,08/28/2026 22:19:30,2843.445531950668000,24818.334607241640000,705695.83
4513-6957-1708,11/30/2026 05:03:20,5915.373211451827000,30048.55877215960000,1777484.40
2050-4265-2919,07/01/2026 14:41:20,1607.9153013394381000,13343.7981413794360000,214556.97
0343-7429-4245,08/14/2026 18:16:38,4490.716109071321000,37109.287768017040000,1666472.76
4979-6460-2059,07/30/2026 15:53:52,3510.914523971104000,31310.285229610080000,1099277.35
0543-6735-2647,02/19/2027 18:38:14,5741.789418285571000,30139.333712651360000,1730537.07
2988-3528-9920,07/04/2026 22:59:39,7663.729717782064000,26410.250619178480000,2024010.23
8792-6822-6752,06/04/2026 18:43:34,1283.6725489968292000,43540.224859590960000,558913.91
6641-5018-9475,08/27/2026 03:22:43,6625.718772774562000,17261.5166970560000,1143699.55
4719-0918-5956,02/26/2027 17:06:22,3817.450128194443000,30077.460259762880000,1148192.05
1586-5370-0688,02/04/2027 09:49:56,9097.009492727575000,25435.656981011040000,2313884.13
9052-2111-4765,08/25/2026 08:04:58,4784.529997972324000,10722.4847320170840000,513020.50
6303-9186-8092,12/23/2026 00:02:29,4508.216011615195000,40291.986225207920000,1816449.77
2552-6995-9647,10/06/2026 09:03:33,5480.525781488035000,19907.124053559480000,1091015.07
8200-7515-4262,08/18/2026 04:31:40,3046.339179964747000,42192.373594223440000,1285322.81
0325-2349-9557,10/15/2026 04:44:59,8648.662439381248000,22765.906290825240000,1968946.39
3302-6525-4885,02/22/2027 19:37:45,1501.4808766428166000,23564.27611511760000,353813.10
9739-2988-2087,05/06/2026 05:59:44,2792.201004729865000,26558.4865661560000,741566.33
8274-2341-1584,03/29/2027 18:44:57,9746.435894917069000,18148.016543246240000,1768784.80
4097-6317-5707,03/04/2027 04:54:50,4615.290753397543000,39131.831024261720000,1806047.78
4181-8277-5102,08/14/2026 21:43:03,7645.41146576971000,14403.769666380480000,1101227.46
4151-0062-4157,02/09/2027 07:21:43,5475.860172662797000,28411.691310720920000,1555784.49
3622-3655-3741,10/23/2026 18:17:22,4272.897045503836000,28730.367114986360000,1227619.01
9376-5290-7215,03/23/2027 05:47:05,8807.767596775486000,14794.872610904920000,1303098.00
9428-1099-8468,02/04/2027 04:37:07,8993.359713419434000,38816.983728368080000,3490950.98
9604-5430-8816,12/02/2026 15:43:47,1673.8613713911934000,39883.048107479080000,667586.94
0972-1507-1137,02/22/2027 09:19:31,2301.49204310647000,26841.455568093000000,617753.96
7857-1478-5448,10/21/2026 04:08:00,7824.893741924194000,44328.522742815440000,3468659.80
3480-2649-9313,09/19/2026 00:13:14,9636.633666212464000,13669.8126504030080000,1317309.77
8024-9048-0595,12/25/2026 18:15:51,5799.431411922673000,35013.770945437680000,2030599.63
8695-3843-3615,12/04/2026 08:35:52,8671.796708229307000,44250.529987295680000,3837316.00
9200-9693-7110,08/23/2026 21:18:21,4033.666738022167000,43993.614232399400000,1774555.78
2513-2878-8258,03/18/2027 11:18:47,6385.371966061777000,18888.191175647400000,1206081.26
1710-8639-1119,07/21/2026 19:42:34,2907.4601659699000,44428.949769239240000,1291754.02
1700-8392-5575,08/29/2026 08:32:58,8833.370466725758000,40510.945404165040000,3578481.89
9206-2711-2211,03/04/2027 14:03:39,9788.175961171246000,31023.623450491640000,3036646.85
6294-7028-9353,04/08/2027 12:27:28,9538.456497511906000,44194.323778238240000,4215456.35
6609-3791-4701,12/18/2026 16:20:29,3546.68964112648000,10093.50716455615680000,357985.37
3005-7801-0064,03/23/2027 17:26:46,2849.467649730796000,31734.672457104960000,904269.23
9839-5682-7006,09/25/2026 00:14:35,3970.962324034363000,24852.017813544560000,986864.26
5041-1122-5182,10/04/2026 04:17:21,3779.300720514259000,49387.619266079520000,1866506.65
6065-9786-8852,05/04/2027 23:44:06,7246.337200653646000,19965.383527068240000,1446759.01
9413-4934-1326,06/15/2026 12:09:30,4942.296753324049000,32521.439443067400000,1607306.05
3289-7740-1292,09/07/2026 12:53:40,1602.9172947494548000,36914.377445232680000,591706.94
4640-9664-7824,07/09/2026 02:58:11,3246.41838284983000,35689.018962310760000,1158614.87
5029-0574-3701,09/06/2026 13:12:08,6279.99964366528000,37963.75750793360000,2384123.84
3797-3355-0239,12/28/2026 07:05:22,9261.933320333278000,18663.16506223080000,1728569.90
8941-2272-9168,05/28/2026 20:09:52,9586.465194019852000,47434.442738837880000,4547286.34
1141-9904-4653,07/18/2026 11:34:43,1590.0375792687886000,42132.246522642680000,669918.55
4627-6270-1144,05/22/2026 05:18:20,4644.070923334771000,30538.175762766960000,1418214.54
8677-3076-8607,11/05/2026 05:08:32,8127.779228900164000,34128.194707232040000,2773864.32
5970-7788-2700,06/24/2026 03:04:50,7432.629750942976000,13396.6377296847120000,995722.48
5035-8709-3919,05/15/2026 14:36:19,7684.198285016494000,20199.603860468840000,1552177.61
9889-9677-5102,09/09/2026 03:03:58,7658.640932889727000,31085.477560083880000,2380725.11
1918-9325-8892,09/04/2026 05:49:29,7532.663838274837000,25783.31672093240000,1942170.57
6110-3910-7000,10/26/2026 08:21:54,8971.660263772702000,42568.96057177000000,3819142.52
3191-0328-2955,03/02/2027 17:00:19,2696.855472221851000,29323.807920813960000,790820.72
6136-7477-4257,09/30/2026 21:45:03,6235.893950310262000,27652.645600300680000,1724389.65
4181-4988-6757,10/11/2026 10:47:41,8388.966759408766000,29778.850919662520000,2498137.90
3192-6872-0057,06/06/2026 14:19:35,1458.7891964474599000,12048.9531469903880000,175768.83
3905-6975-8530,01/15/2027 13:42:55,2986.95173731201000,47400.490628477480000,1415829.78
8674-6984-4131,10/13/2026 15:57:16,8818.287348886462000,12597.8233872022680000,1110912.27
5868-9075-6783,04/22/2027 20:59:58,8340.863823689941000,31606.949502815360000,2636292.62
9884-7297-2962,12/06/2026 06:14:01,4793.840093178388000,16096.598040673480000,771645.17
2214-7556-9588,10/08/2026 10:52:46,6988.037981376232000,15670.681935025360000,1095073.21
0860-8182-6974,12/02/2026 14:21:55,7752.618941789863000,36818.502012196720000,2854398.16
5585-9248-1609,09/22/2026 07:04:52,5429.972760225364000,14635.597134619920000,794708.94
3351-8127-7663,04/19/2027 19:24:38,9322.65561284839000,20873.980542419280000,1946009.32
1399-1056-2698,08/25/2026 00:05:01,9514.561565648422000,15864.940204671560000,1509479.50
2058-7931-5585,10/10/2026 05:44:46,9609.874362200044000,34150.636732195920000,3281833.28
5490-2615-3215,09/15/2026 23:43:20,5912.720722926406000,35785.751439377080000,2115911.54
0954-0895-4360,12/11/2026 06:06:36,4097.020225599676000,18869.146742437840000,773072.76
7798-9045-1146,03/21/2027 13:28:17,8296.73146703764000,47216.209829121760000,3917402.14
7560-2526-7547,06/06/2026 08:56:39,5257.370309371498000,19854.195504491640000,1043808.58
5522-6319-4568,04/27/2027 17:09:04,6201.863352206902000,48818.553251821080000,3027659.96
2345-0686-1599,12/30/2026 00:31:12,1490.9274818835742000,31907.099144053360000,475711.71
5664-1966-2136,02/13/2027 19:43:03,2594.027455230673000,15474.063986591080000,401401.47
6534-3906-6492,06/02/2026 23:38:15,7131.565061599141000,21133.204350089240000,1507128.22
8237-3325-1564,04/20/2027 20:37:48,9510.965612001037000,46144.084007731960000,4388747.96
8647-5723-1811,07/28/2026 05:47:14,4644.856946410849000,40761.024560376320000,1893291.28
6982-7899-3782,06/26/2026 04:10:38,3686.332649694814000,39147.396317498840000,1443103.25
8764-3826-2658,09/06/2026 23:26:30,1115.6463883623961000,26320.207297380760000,293640.44
1070-6122-1967,07/30/2026 11:50:28,3471.878608037821000,24222.240775553520000,840966.80
7518-1798-8166,04/28/2027 01:18:36,9398.062500553531000,44299.068174901440000,4163254.11
8409-9090-5840,01/16/2027 15:25:07,4993.053866384707000,19026.934886532240000,950025.11
4842-1950-6529,04/03/2027 22:27:02,5452.461249574699000,45345.371839013920000,2472438.83
2468-5642-6110,09/23/2026 08:17:48,2544.022019730052000,33808.958135214880000,860107.34
9552-8322-8250,03/24/2027 13:07:11,2642.482232313211000,21044.986329119240000,556110.02
3344-5547-5554,05/16/2026 10:17:53,7810.388908994206000,31438.973474307160000,2455506.10
9534-1522-2463,09/09/2026 05:49:09,2165.521265492869000,16969.597761382560000,367480.25
5821-7036-5453,11/28/2026 01:36:52,2281.299389700994000,14611.41540775400000,333330.13
4033-0071-2175,01/11/2027 10:21:04,3592.543282292323000,48129.320266521400000,1729066.66
6635-5288-5916,11/01/2026 11:07:18,5499.303637860478000,47168.062864796680000,2593915.00
7700-9380-7864,11/24/2026 07:22:20,7983.888171465637000,18968.830114910960000,1514450.18
7531-5952-8902,03/02/2027 10:14:48,9900.806911748668000,41457.440654698520000,4104621.15
2352-7094-0189,08/29/2026 16:15:29,5660.566169419666000,25814.138023262760000,1461226.36
9925-9147-3903,01/06/2027 08:18:06,6975.61381243036000,40006.241651146320000,2790680.92
3638-1675-1070,12/14/2026 11:24:08,3204.497874061612000,19995.491471075840000,640755.10
4435-0950-8558,02/15/2027 18:55:47,3405.374738814286000,35919.862655952320000,1223205.93
3794-2124-5957,10/05/2026 23:00:02,4998.654171672535000,30536.919734422040000,1526435.01
9867-3303-4184,06/24/2026 14:51:45,9087.057115616575000,33038.622016551360000,3002238.45
4855-4595-1862,06/10/2026 23:16:21,4211.896785245299000,15054.908953952560000,634097.23
2718-8846-5521,01/05/2027 09:31:48,9815.845290347386000,10377.52962174403920000,1018642.25
9229-3242-6407,04/10/2027 19:05:33,7269.134190690871000,45292.08232559000000,3292342.24
9871-8235-3160,10/14/2026 06:17:53,8992.225845861499000,12930.226472717320000,1162715.17
6501-6959-1372,03/31/2027 01:11:22,8208.951578520958000,36426.162636074880000,2990206.05
7988-2395-2221,03/20/2027 13:48:57,3073.575848772304000,10522.8434787287880000,323427.58
6705-1116-0222,04/03/2027 16:03:14,5153.465419206634000,29660.111871636680000,1528523.61
3090-9460-9520,05/07/2026 05:00:40,9848.374965727759000,10993.2235480470200000,1082653.88
6587-7355-4410,12/09/2026 13:32:28,4980.644889371155000,19463.27658351360000,969396.69
8519-2244-3542,09/07/2026 16:58:16,6727.576938594904000,37446.021037170080000,2519209.88
3646-3493-8342,09/03/2026 08:20:09,4937.488452376867000,43443.125955879520000,2144999.33
7000-5840-6435,03/04/2027 01:25:55,8331.057206042824000,27949.534378323440000,2328491.70
6780-5682-6980,04/07/2027 04:04:49,4822.298233815196000,42340.001698420640000,2041761.15
0501-0880-1977,11/28/2026 00:36:58,4947.404256258265000,19152.312283261120000,947542.31
1520-8987-0496,05/14/2026 16:54:24,1635.9941037376225000,13462.8161769619000000,220250.88
2413-8858-2418,06/22/2026 17:10:14,9554.662763869087000,36807.18222831320000,3516802.13
8755-6350-8529,08/12/2026 02:40:22,9279.265207557106000,13321.0815108028040000,1236098.48
8684-3133-1259,03/31/2027 01:13:15,1394.1864842840281000,35923.243516321320000,500837.01
8694-7358-8534,07/26/2026 23:43:19,2516.98937501944000,11999.7939369199520000,302033.54
8603-0074-0069,07/28/2026 23:13:39,1401.9472921860991000,15127.817919493000000,212084.03
1670-5897-4644,08/22/2026 10:46:08,3347.018863464331000,43801.461895178240000,1466043.19
8633-5906-9146,01/09/2027 00:44:10,6293.84013928441000,30187.813254473960000,1899972.71
9869-3655-8546,09/18/2026 04:07:29,1832.4656536225411000,49892.027098049120000,914254.26
0356-7982-2233,08/02/2026 18:43:39,5423.171833015165000,45477.882774399640000,2466343.73
6766-3375-7152,06/03/2026 21:20:58,1577.7774317826415000,22840.107928757440000,360366.07
8717-0643-8540,09/25/2026 09:38:18,2488.612120360795000,41515.614133785280000,1033162.61
2378-1876-1232,03/04/2027 23:09:02,6009.65987096413000,49876.375881723040000,2997400.55
9207-4037-0268,03/26/2027 21:43:14,3759.932693492488000,24353.705271797800000,915682.93
6452-0898-3169,12/20/2026 07:55:05,5860.032252757741000,37740.213305191080000,2211588.67
3612-0370-0349,08/18/2026 10:33:00,4173.241588649362000,23043.162485391280000,961646.84
5735-0698-6711,04/15/2027 01:04:01,3937.661737207507000,25242.052509145160000,993946.64
0183-1304-3757,12/10/2026 20:06:19,5585.645535624451000,27370.832294425480000,1528837.67
4705-7297-7773,09/10/2026 06:10:53,7324.947681087835000,13211.0983950106360000,967706.05
2306-1983-8310,05/10/2026 16:12:48,7347.899099923102000,48367.133831770600000,3553968.19
9781-4526-9946,08/20/2026 02:30:03,9115.554181115035000,16729.617720584600000,1524997.37
5896-8758-1888,12/21/2026 02:26:46,2695.393564250437000,36996.887512038520000,997211.72
